Price,Close
Ticker,AAPL
Date,
2016-05-20,21.676803588867188
2016-05-23,21.952255249023438
2016-05-24,22.28689956665039
2016-05-25,22.678455352783203
2016-05-26,22.858299255371094
2016-05-27,22.844635009765625
2016-05-31,22.733095169067383
2016-06-01,22.41438102722168
2016-06-02,22.24592399597168
2016-06-03,22.29144287109375
2016-06-06,22.453081130981445
2016-06-07,22.544143676757812
2016-06-08,22.523649215698242
2016-06-09,22.685287475585938
2016-06-10,22.498619079589844
2016-06-13,22.15941047668457
2016-06-14,22.186737060546875
2016-06-15,22.113887786865234
2016-06-16,22.20722198486328
2016-06-17,21.70184898376465
2016-06-20,21.64948272705078
2016-06-21,21.833881378173828
2016-06-22,21.751924514770508
2016-06-23,21.87713050842285
2016-06-24,21.262481689453125
2016-06-27,20.952869415283203
2016-06-28,21.30573272705078
2016-06-29,21.490131378173828
2016-06-30,21.763301849365234
2016-07-01,21.829320907592773
2016-07-05,21.62443733215332
2016-07-06,21.74737548828125
2016-07-07,21.840707778930664
2016-07-08,22.00916862487793
2016-07-11,22.07746696472168
2016-07-12,22.17762565612793
2016-07-13,22.05241584777832
2016-07-14,22.48951530456543
2016-07-15,22.48723602294922
2016-07-18,22.726266860961914
2016-07-19,22.735368728637695
2016-07-20,22.755859375
2016-07-21,22.635211944580078
2016-07-22,22.45992088317871
2016-07-25,22.15941047668457
2016-07-26,22.006887435913086
2016-07-27,23.436519622802734
2016-07-28,23.752967834472656
2016-07-29,23.72336769104004
2016-08-01,24.142248153686523
2016-08-02,23.784832000732422
2016-08-03,24.08305549621582
2016-08-04,24.23183250427246
2016-08-05,24.60032844543457
2016-08-08,24.804035186767578
2016-08-09,24.904741287231445
2016-08-10,24.71934700012207
2016-08-11,24.703325271606445
2016-08-12,24.76054573059082
2016-08-15,25.05809783935547
2016-08-16,25.03520965576172
2016-08-17,24.998586654663086
2016-08-18,24.96654510498047
2016-08-19,25.030637741088867
2016-08-22,24.83608055114746
2016-08-23,24.91390037536621
2016-08-24,24.726213455200195
2016-08-25,24.620927810668945
2016-08-26,24.476730346679688
2016-08-29,24.449268341064453
2016-08-30,24.26158905029297
2016-08-31,24.284475326538086
2016-09-01,24.42866325378418
2016-09-02,24.657554626464844
2016-09-06,24.65068244934082
2016-09-07,24.80174446105957
2016-09-08,24.151718139648438
2016-09-09,23.60468864440918
2016-09-12,24.133413314819336
2016-09-13,24.707904815673828
2016-09-14,25.582237243652344
2016-09-15,26.45199203491211
2016-09-16,26.30322265625
2016-09-19,25.99651527404785
2016-09-20,25.994226455688477
2016-09-21,25.989648818969727
2016-09-22,26.234548568725586
2016-09-23,25.797388076782227
2016-09-26,25.83629608154297
2016-09-27,25.884366989135742
2016-09-28,26.081199645996094
2016-09-29,25.676082611083984
2016-09-30,25.875211715698242
2016-10-03,25.7539005279541
2016-10-04,25.863765716552734
2016-10-05,25.875211715698242
2016-10-06,26.067472457885742
2016-10-07,26.10637664794922
2016-10-10,26.561857223510742
2016-10-11,26.619075775146484
2016-10-12,26.85711669921875
2016-10-13,26.77471923828125
2016-10-14,26.923494338989258
2016-10-17,26.90517807006836
2016-10-18,26.88686752319336
2016-10-19,26.806758880615234
2016-10-20,26.793025970458984
2016-10-21,26.687740325927734
2016-10-24,26.928070068359375
2016-10-25,27.065399169921875
2016-10-26,26.45656967163086
2016-10-27,26.202510833740234
2016-10-28,26.02855682373047
2016-10-31,25.98736000061035
2016-11-01,25.51815414428711
2016-11-02,25.541040420532227
2016-11-03,25.267269134521484
2016-11-04,25.03951644897461
2016-11-07,25.400697708129883
2016-11-08,25.550243377685547
2016-11-09,25.50882911682129
2016-11-10,24.79795265197754
2016-11-11,24.945188522338867
2016-11-14,24.31943130493164
2016-11-15,24.641521453857422
2016-11-16,25.304080963134766
2016-11-17,25.294878005981445
2016-11-18,25.320192337036133
2016-11-21,25.704381942749023
2016-11-22,25.72047996520996
2016-11-23,25.589353561401367
2016-11-25,25.718181610107422
2016-11-28,25.667572021484375
2016-11-29,25.642263412475586
2016-11-30,25.42601203918457
2016-12-01,25.18905258178711
2016-12-02,25.283369064331055
2016-12-05,25.10162353515625
2016-12-06,25.294878005981445
2016-12-07,25.5433406829834
2016-12-08,25.794103622436523
2016-12-09,26.215105056762695
2016-12-12,26.065568923950195
2016-12-13,26.500381469726562
2016-12-14,26.500381469726562
2016-12-15,26.64531898498535
2016-12-16,26.679828643798828
2016-12-19,26.833961486816406
2016-12-20,26.90528106689453
2016-12-21,26.930587768554688
2016-12-22,26.753448486328125
2016-12-23,26.80635643005371
2016-12-27,26.97660255432129
2016-12-28,26.8615665435791
2016-12-29,26.854671478271484
2016-12-30,26.64531898498535
2017-01-03,26.721233367919922
2017-01-04,26.69133758544922
2017-01-05,26.827062606811523
2017-01-06,27.12614631652832
2017-01-09,27.374601364135742
2017-01-10,27.40221405029297
2017-01-11,27.54944610595703
2017-01-12,27.434417724609375
2017-01-13,27.386106491088867
2017-01-17,27.606958389282227
2017-01-18,27.604658126831055
2017-01-19,27.556346893310547
2017-01-20,27.606958389282227
2017-01-23,27.6253662109375
2017-01-24,27.600067138671875
2017-01-25,28.03946876525879
2017-01-26,28.05327033996582
2017-01-27,28.055572509765625
