Price,Close
Ticker,XOM
Date,
2016-05-20,58.1416015625
2016-05-23,58.050899505615234
2016-05-24,58.096256256103516
2016-05-25,58.478492736816406
2016-05-26,58.180458068847656
2016-05-27,58.31654739379883
2016-05-31,57.675113677978516
2016-06-01,57.81764221191406
2016-06-02,57.35765838623047
2016-06-03,57.25398254394531
2016-06-06,57.8824348449707
2016-06-07,58.77006149291992
2016-06-08,58.821876525878906
2016-06-09,58.74414825439453
2016-06-10,58.297096252441406
2016-06-13,58.69231033325195
2016-06-14,58.58863830566406
2016-06-15,58.41371536254883
2016-06-16,59.1004638671875
2016-06-17,58.77652359008789
2016-06-20,59.03569412231445
2016-06-21,59.30132293701172
2016-06-22,59.06806182861328
2016-06-23,59.47623825073242
2016-06-24,57.914833068847656
2016-06-27,57.57146072387695
2016-06-28,58.89964294433594
2016-06-29,59.90386199951172
2016-06-30,60.73313903808594
2016-07-01,60.797935485839844
2016-07-05,60.266685485839844
2016-07-06,60.95991897583008
2016-07-07,60.227806091308594
2016-07-08,60.60359191894531
2016-07-11,60.83034133911133
2016-07-12,61.51710891723633
2016-07-13,61.47174072265625
2016-07-14,61.51710891723633
2016-07-15,61.62723922729492
2016-07-18,61.432865142822266
2016-07-19,61.206119537353516
2016-07-20,60.85624313354492
2016-07-21,60.80441665649414
2016-07-22,60.908077239990234
2016-07-25,59.73541259765625
2016-07-26,59.30132293701172
2016-07-27,58.89964294433594
2016-07-28,58.43962860107422
2016-07-29,57.629756927490234
2016-08-01,55.62779235839844
2016-08-02,56.39229965209961
2016-08-03,56.68383026123047
2016-08-04,56.677364349365234
2016-08-05,56.729190826416016
2016-08-08,57.39653015136719
2016-08-09,57.4677848815918
2016-08-10,56.46152877807617
2016-08-11,56.66408920288086
2016-08-12,57.40245056152344
2016-08-15,57.37630844116211
2016-08-16,57.44819259643555
2016-08-17,57.57233810424805
2016-08-18,58.09506607055664
2016-08-19,57.369773864746094
2016-08-22,57.493927001953125
2016-08-23,57.317508697509766
2016-08-24,57.51351547241211
2016-08-25,57.14760208129883
2016-08-26,57.02345657348633
2016-08-29,57.395912170410156
2016-08-30,57.18681716918945
2016-08-31,56.93852233886719
2016-09-01,56.74251174926758
2016-09-02,57.12147903442383
2016-09-06,57.872894287109375
2016-09-07,57.657291412353516
2016-09-08,58.18655014038086
2016-09-09,56.74251174926758
2016-09-12,57.0365104675293
2016-09-13,55.677425384521484
2016-09-14,55.27885055541992
2016-09-15,55.592506408691406
2016-09-16,54.9063835144043
2016-09-19,54.77573776245117
2016-09-20,53.93282699584961
2016-09-21,54.42941665649414
2016-09-22,54.586238861083984
2016-09-23,54.52742004394531
2016-09-26,54.27257537841797
2016-09-27,54.390220642089844
2016-09-28,56.781707763671875
2016-09-29,56.49420166015625
2016-09-30,57.03001022338867
2016-10-03,56.87970733642578
2016-10-04,56.35697555541992
2016-10-05,56.84703826904297
2016-10-06,56.87318420410156
2016-10-07,56.677162170410156
2016-10-10,57.78794479370117
2016-10-11,57.330562591552734
2016-10-12,56.93198013305664
2016-10-13,56.559539794921875
2016-10-14,56.54648208618164
2016-10-17,56.54648208618164
2016-10-18,56.69676208496094
2016-10-19,56.958106994628906
